"x","y"
19788.4877728556,18840.5759860261
11990.5532146411,27417.3456283748
11981.173221194,27413.8792580928
22640.1010737491,6824.59650241141
35405.8679985115,35495.6718719434
7475.29887729778,37251.773288849
7478.19011831799,37224.2775146685
7474.15317095332,37241.8391420599
7471.94327995676,37232.0862924531
7482.28084236461,37236.0132552235
36853.8462399978,32330.69011992
29100.2377079961,18471.0740174077
34126.3303126679,35183.298812027
34126.1451244875,35193.2970971468
29489.6195851424,22896.9398930547
14744.1130993346,30876.420977942
14159.0620715519,24243.8431248003
31471.0597783524,18150.9402752889
31478.2907266605,18136.313685043
31469.4910915458,18141.0640805914
25836.3801439238,22276.1070040208
25830.7210967305,22284.3517104961
24362.7378969173,21023.2045070012
24370.9028402549,21028.9780414728
23167.7235707471,33989.9588226481
23158.174224358,33986.990661005
32378.0691000892,16555.3002267471
8488.26438625671,22697.252022358
9603.64177345899,26481.5804624527
12364.148049123,31200.7413654912
12382.7428483431,31205.3701036167
12369.7152708642,31209.7842403317
12374.1372350841,31200.2766352074
34724.3419989823,12433.1113687241
10682.893365695,24580.3315153753
10699.4765182561,24580.355288273
10691.1769254705,24585.9335281023
8760.91224398277,38810.167712281
8767.64730448859,38802.7758951848
29156.0411244381,26679.8086618574
29143.0014960124,26691.7756696841
29146.3723092841,26682.3609184114
29010.3708483263,34586.4648881033
40683.0068295607,33895.2043748815
40704.0938928405,33874.6702757804
40695.6956434312,33897.2204212592
40695.6767908494,33880.0611050985
40690.5515125076,33888.6478112143
27989.4669079642,15949.874607922
28381.3815602856,20370.1299187742
27988.8740314115,17217.7992116236
28004.4550259282,17206.1723039003
27998.9107549482,17219.6289843954
27995.2604385336,17210.1041689339
37881.0763080912,22210.8588443246
7955.54339127361,26806.6032824019
7975.25684722205,26804.5975059313
7963.12775583216,26813.1207523284
7965.34104304051,26803.3025822141
29307.488429578,22577.2702041681
25233.8173135487,13122.1520793973
38253.3720143464,20942.8320683828
38236.9600192509,20948.895150973
38246.8449015893,20950.4081285523
8162.87924269889,29649.692679313
9854.06267853952,36277.5638044042
9835.75258574567,36274.250984548
9845.56036771513,36272.2997252522
9526.36510205262,12583.5202436122
36673.8842412354,33279.3110678612
23138.7096552356,28301.8344760492
23123.2545572464,28295.8170897977
23128.954463268,28304.0336019132
20036.5408907802,31161.0631212811
20046.3657785661,31159.1999036359
12119.8716179576,20149.8542913927
12135.1166716106,20152.3701852308
12128.5279995097,20144.847592596
20719.0863867424,21050.275278669
20712.8758005504,21042.4376374963
14126.0079770368,16658.1391002962
14102.6625976229,16664.7328153924
14116.8354969354,16652.1341205485
14111.0001538183,16670.2541394253
14116.836687439,16662.1341204777
37690.4513464363,18106.415401778
37671.3330425717,18105.5767014952
37680.7648282885,18108.8995644464
25244.3794839665,14392.4919711319
34462.8860935249,31401.3443950486
34481.3405411641,31392.8270506054
34465.1476474135,31391.4950828018
34472.7660434841,31397.9727273864
40487.4964020195,30406.1133493219
40494.6804985517,30413.0695520947
18076.0008233635,39709.3237711036
18092.2627107747,39696.5339932935
18079.2931417726,39699.8812799338
18087.8363107679,39705.5009873818
13764.8579278927,17297.7908081311
13744.9119308171,17299.2117846317
13754.3501758328,17288.6753065999
13754.8981152223,17298.6863124376
28432.3793642516,27327.7785531681
28409.9634200968,27314.6866343877
28425.123222487,27320.8975412286
28415.3687473026,27323.0998613409
41556.0269485752,27241.3493352635
41579.6537613765,27245.3128303332
41563.3081261471,27248.2038559007
41572.4308212773,27252.2997401175
41570.5094273839,27241.2654662736
9609.81323962772,27105.0218170069
9604.31130474589,27124.5293789497
9620.11319294194,27112.9175734718
9602.49272346564,27111.9612071676
9611.04788291147,27117.1389659022
15036.0076192372,16344.4091403185
15015.7694129958,16340.4614928716
15031.0101268398,16331.6634216711
15025.9366056592,16350.1761981591
15025.7653694026,16340.1776643594
12016.3647308818,33731.2105980722
12025.4665733367,33735.8625156814
42437.3963375802,19343.3799920418
13572.3111332327,17614.0284434309
11240.27580775,25531.9983658521
11244.8859600032,25512.9270205869
11249.6901311823,25526.8799144036
11240.696722769,25522.0072282519
11728.6550917943,14474.7013518231
11732.2163386843,14455.3855592742
11722.0359752849,14464.6768069991
11732.289759765,14465.3852897378
10303.982568128,22061.4228431659
10321.4703762698,22054.419458513
10303.1440240098,22046.0465758685
10314.5698933519,22062.1594175628
10310.1354323023,22053.1964071757
21059.3938121803,16611.9803373187
21045.5343132765,16624.6238845173
21054.8000491445,16620.8627492069
37544.5587098914,27261.9816295225
37557.2671432522,27276.9040832092
37552.4267916522,27268.153605657
28736.998932519,19737.2588555969
28746.9365052112,19736.1432172207
28156.2797484227,13107.34053105
22240.4955031422,33684.4786157324
22256.1974755413,33666.7706560452
22238.4304066827,33674.6920520853
22257.2644308746,33677.2036779523
22248.2598263826,33672.8528923959
22509.6121817927,14089.591500161
22493.3393972202,14080.0062982413
22499.8055615798,14087.6344512599
41008.8459301751,26310.9168727723
41025.1607050089,26299.0793397842
41008.0497701329,26294.0197306371
41019.0356664338,26310.1670209899
41015.3243897174,26300.8812024942
14001.4681052081,27085.516372103
13982.9330694939,27085.413253945
13995.3422971989,27098.7078333984
13992.1796968014,27089.2211080031
29474.1364140998,21004.4079069727
29485.3038441508,20985.741111411
29483.5971615854,21001.0069168372
29478.0862025218,20992.6624977323
24420.3465804928,31762.9525693125
24440.0649842341,31766.2279874924
24425.7964143901,31773.3499870957
24430.2610738011,31764.2573682444
25218.4465136698,9963.52963337706
13320.4670897532,39098.1800006365
13332.6240564271,39109.0707292246
13332.2290738708,39089.4891578728
13330.4017941461,39099.3207929763
23620.7918193548,18503.1202630904
29352.0941198902,30794.5444960019
20186.023072496,25158.5024684996
17167.2875577576,7483.18047473951
29794.8646209645,12150.4805340234
24208.0984589333,25763.6333356937
24216.0742201251,25769.6655188318
14168.6279188789,26140.2375949215
18102.9785248851,11586.3367593883
17695.0630495294,35915.985048202
12224.0405409027,37202.7371667018
12222.6663449069,37217.9783769343
12229.7659228939,37210.9359471633
27148.8472001301,28276.9413317305
25430.4794036163,14703.0890212208
25422.3023883141,14697.3325969186
25707.2040098891,31451.8724574908
25702.2802984755,31443.1686039812
16222.2324555121,33400.4048644055
16218.5663589867,33391.1011158993
45765.5728168278,25009.2242265164
45743.6556368838,25008.1998230235
45760.8947115873,25018.1434081638
45752.7709797836,25012.3120291175
11947.4756859622,20465.9793441924
22440.2284509572,34636.9929531862
22429.21038078,34609.5860760337
22444.8959843536,34625.7967358383
22430.5756359471,34619.4872876579
22435.2261013066,34628.3401500165
30441.1947329572,29520.7268055625
19870.3331478887,33374.9473754881
19616.1385275225,21048.1750663188
19622.8628394382,21055.5766627183
15760.3247778222,16971.0461180651
34091.6381884364,28878.604133396
34094.1109867472,28863.1794652345
34086.7090214661,28869.9033710918
9988.63652938153,30275.3654137032
9998.0658527955,30272.0355698698
23496.3284961447,28301.4527159727
37238.0566089852,35476.4582519257
37227.1858962314,35491.7911308409
37235.4095535899,35486.1015386191
17538.6172220467,40016.5154365919
19973.0290247363,19783.2879418551
19979.9104539038,19790.5436935469
19060.2080987491,18847.8719772507
27478.5599625939,20693.1773664855
27463.5521105919,20698.8067186599
27468.9556137545,20690.3923200995
27733.6156589974,34912.3147907246
27733.9868899342,34902.3216837207
19575.303041616,12201.5217335192
19557.4826336475,12207.7458552965
19574.1515922953,12216.9147802556
19564.1846764562,12199.7598375613
19568.0771376488,12208.9711754589
35283.162341727,14004.4438570136
35288.8105927693,14018.5298616958
35279.2999929613,14013.667861676
32827.2146196334,31718.9052560129
14672.3286605718,20142.9010864355
14684.9693884643,20123.0287193413
14693.2505283003,20140.5654279243
14676.9732832494,20134.0451791498
14686.9004433354,20132.840400071
24063.7517997638,31776.5960395877
24065.7722887623,31763.1680446905
24057.4956999166,31768.7946797894
10311.9528159398,23947.032820162
10332.5204715504,23951.4867575893
10316.9850395441,23960.9605048922
10326.2144622823,23943.3117580826
10320.7901335062,23951.7127495318
36660.8397610135,30755.2252706433
36655.4017683526,30746.8331174143
34734.5650223466,14336.2904596123
34743.4723378376,14331.7451619605
39234.0105055541,33894.7271974001
27879.3689447249,28272.4780118822
20896.0571841302,20730.7359551793
10215.410461981,36281.7981670041
10207.5465934649,36261.5490863773
10205.2601949648,36281.2974195806
10216.8697397826,36267.9845114571
10207.4887442514,36271.5489033819
12559.8180332957,30881.640310281
12552.8913060264,30900.2838179648
12546.6589889842,30885.6790295448
12555.3671296919,30890.5951494713
22804.2185630471,33979.5528628325
22787.5026839815,33999.4252965815
22805.8614171176,33989.8652470318
22796.6947123585,33995.4874676667
22796.1797437642,33985.5007361019
10677.4139773587,22052.8367955357
41894.0656119942,20295.4260155719
23131.932734829,28933.182077129
30422.1494988883,25732.0394440211
20804.0556604036,4930.49483871886
20803.1370013406,4940.45255258932
39912.7955024178,25680.8935451884
39920.8791072309,25675.0066671341
6883.5715171198,31232.457720016
6903.81491912514,31232.4619941327
6893.90888436979,31247.0689022668
6892.44817017848,31227.4481265297
6894.96879093713,31237.1252372034
34489.4694259092,35194.3780267938
34497.9676078911,35181.1058089419
34488.5334502166,35184.421931523
12497.2451384265,20775.5052873883
12493.2204068329,20784.6596052547
23821.8177504541,20092.728897172
23810.050543471,20068.7555636431
23810.7077195765,20091.1281460106
23809.2906890035,20078.7266442474
23818.1091464549,20083.4420109136
13615.9216606957,23938.9302967088
13611.0091820266,23922.2880588339
13601.1805544646,23938.6133155087
13608.6963719151,23932.0169158808
13608.5365303932,23291.2488963285
13609.461334336,23305.0574841821
13601.6320164704,23298.482684236
24759.385889329,26079.2839623783
30698.3606177112,10565.0193389211
10485.7858141871,17943.31464883
10457.0081681665,17946.391663893
10475.8774388248,17944.6546761999
10465.3721435497,17953.2096061012
10466.1491033673,17942.3396191321
29827.1569903039,17829.9783224548
29827.990646171,17839.9435127638
31929.2656151666,34578.6920333774
31927.4668157154,34565.6030753375
31935.8059722627,34571.1219944418
11705.1821778594,10042.7996216473
29986.3780820775,13728.9646353997
31156.6914413656,26987.155172814
16591.2758731573,2747.66304042031
15136.9216684105,34656.2373164673
15128.1918865329,34674.2241901845
15132.3261984479,34665.1188365401
37844.999173948,14625.2953542379
26585.2340285908,26067.8680364372
12431.314524126,9405.44617173468
37362.6576687937,26322.9280406515
37670.0016953361,17480.3829763319
37679.2656847392,17476.617541385
32181.113276014,14346.6935782718
32297.0722345036,34566.5089948142
36827.290256863,28538.638671054
30402.8294808742,22573.2627246378
14318.4554760864,18880.1444228342
14300.8601685698,18873.7047447548
14315.5586560567,18862.42625056
14308.3041795732,18881.0634388339
14311.8546173583,18871.7149420813
12655.4764769198,16669.183999418
11216.5735080502,21721.7054103405
11220.7482969095,21748.2459395903
11233.1695997762,21726.7528191353
11219.7697198471,21738.296023814
11223.4238545183,21728.9875706769
26782.8720572636,28281.7481531805
28219.0671983277,24471.1902445463
28220.1939930677,24492.7834626846
28218.6013253115,24481.1793867684
28227.5642131497,24485.6140808487
25279.4068873573,20706.1516246728
19240.9251644989,19165.413489718
19245.7163524568,19156.6359890514
6459.74051043247,19233.5814185625
18299.7140111556,15067.4184842307
18309.663951339,15051.5701435756
18317.3804562534,15066.7023916437
18300.3390900018,15056.4155250916
18308.3579308481,15062.3903114833
26944.1115399894,23536.4730076782
26935.5712477248,23541.6752579639
31716.8450084665,29831.9816878673
31724.98618798,29826.1746924197
28949.1091749684,23212.0733507545
28939.2077043709,23210.6730365017
15829.8923834925,29611.5707549701
15831.963168353,29601.7875116397
23863.3719110203,28934.987592673
23866.1176873396,28925.3719433239
16761.5890906733,33066.63749226
16768.4030608447,33085.0559228077
16766.7712948188,33075.1899632593
14547.3562984085,29296.7658571908
14589.6870506796,36236.6523625556
14597.2905842164,36253.933260981
14590.4683919941,36246.6217841615
23477.6498390217,25140.3115167158
23899.0843343528,35881.4541581156
22423.055872119,31461.3640490104
22413.3682073959,31464.5161592912
9240.02323521063,26485.8261270463
9669.72014488241,36587.8178279794
9659.60569783611,36599.7008762647
9659.8998729612,36589.7052041514
18691.3571784196,18210.2036003208
43771.7181822056,27856.3973844175
43754.6995972128,27864.2250686353
43765.3699108584,27873.4697460625
43764.6728435598,27863.494070788
23249.5225106928,17869.050411553
23254.265464925,17877.8540690401
27693.8198400765,27958.1314674762
15110.5483107305,30876.9244608977
28441.0898775056,31745.7508828179
16163.3051944073,22020.0098614423
16148.449640522,22034.0983256757
16153.6107389876,22016.7064758671
16155.0659425311,22026.6000284468
17680.414105579,2752.47560401336
17685.2241945285,2729.29779611684
17699.997352454,2741.60540533068
17682.2351240413,2742.64286020322
17690.8499768287,2737.56503473844
7905.43766737486,16061.4502233229
7899.79879226575,16069.7087393823
41530.4187941592,20301.018834669
41524.6065567163,20292.8813967487
38312.711152123,31061.0709037056
38294.8319647763,31055.7468047181
38305.8092084648,31042.8123886592
38302.710023982,31062.3416992309
38305.7411338135,31052.8121569486
8397.97774036182,38812.7664705712
8401.35484931828,38803.3539716949
41064.30012081,34518.8283790588
14569.9023136693,30556.3003109011
14550.6489094764,30561.5594294346
14560.1065061341,30558.3107580967
33122.1242832835,20982.9270845532
33138.5150700631,20975.8559903803
33128.5333973566,20975.2509359878
33481.5145157929,19072.2552053928
33493.9048443611,19079.3962099638
33484.2188795999,19081.8825838729
11978.499310244,26787.4102923292
11985.70173224,26780.4730654055
22858.8812374062,14077.2652679007
22869.7535545391,14094.0440248897
22873.5257712417,14081.1392781515
22864.533695853,14085.5144835599
34632.1808845926,27280.8855609665
34628.1235034976,27290.0254547651
40807.9273415378,22826.5880638524
40816.9805324595,22830.8353846709
33724.729721978,28865.9545231591
33725.7236738585,28875.9050035324
7995.43527306569,31229.4147299824
16468.309694712,13175.0340267973
38050.1437596175,18737.4220960312
22736.2319947946,23250.806444531
17373.9728053711,12216.3013205905
33931.3979660778,32976.0301795722
20160.405822418,20745.344674943
20166.6341629358,20724.263445953
20170.3166880091,20743.9202493094
20158.4360493087,20732.2367352528
20168.3672727185,20734.1121006551
30519.8548449731,11518.2684409094
35326.8500541704,22229.7755609348
35336.1011700491,22225.978607551
22761.6744300034,27679.5805655658
22757.8465856585,27670.3421886698
10722.1002021055,30258.3845561973
10728.4445696934,30276.8619846593
10723.2475479842,30268.318518017
37405.3294097822,33894.314953429
37405.5736976994,33919.8325564102
37412.7400590937,33901.0780255452
37411.1779050069,33911.5504794211
37403.4772364192,33905.1708475115
24228.6862109495,28290.3193786941
24224.4931055562,28299.3978073666
24778.4485022171,27339.4889399213
24759.2729294801,27344.4831274065
24769.2024884977,27343.298282389
32408.2005685672,22243.5138642676
22231.0915920557,31144.0167728262
21982.0626032458,19447.6861951601
21985.205869105,19475.7122308964
21985.0950130277,19457.2152777207
21988.9533040381,19466.4409839917
21978.2795433078,19464.533021396
26701.9837552071,14381.2075640233
16322.985564639,19808.2439860591
30633.2241961974,29210.1851793168
30616.9444509873,29207.7017576323
30625.9400624105,29203.333809015
6934.89138874025,39455.3372460814
6944.16576174478,39442.9149977323
6944.59132223006,39452.9059385425
32968.7603929088,24452.9654428438
9681.48616275801,37857.0614490725
9662.76621328888,37854.1806514965
9674.02407372216,37850.4043305351
9671.26635736755,37860.2540036403
25629.0797820604,18178.2590798864
16031.8054095313,31810.731949241
16026.0393221055,31818.9021533876
22139.4213589634,14719.6113162784
12677.5113717231,20461.6381709456
20938.044054434,28314.1668474902
8087.07022425,17017.3263640044
8093.63081158544,17009.7792656339
36810.4146555176,24743.6792951496
36801.4546974761,24748.1199203189
30519.4998133329,10881.2523950712
29372.8983054665,35225.228844325
29387.4861999335,35211.5613525178
29373.7372260971,35211.1307927362
29380.406464441,35218.6237420112
33835.7058273504,17811.3422940527
33855.3112716325,17813.048962647
33845.3539368518,17813.9717215894
40466.7206632166,24723.4422895219
40449.7914392158,24725.2950587328
40458.8264792731,24729.5808447157
12295.0679571664,17936.7416372635
11399.3040385933,21420.737411581
11406.3045156351,21413.5964507782
17967.902996083,19484.6824925327
38025.4127298499,13680.5442750602
38017.2283074087,13686.2901630946
37762.1035873789,32009.6312651126
18244.9002789487,37485.6964126203
18258.1078147145,37495.2672607754
18254.8997849319,37485.7958112667
29097.7295305443,17843.9356115904
29097.9570652633,17833.938200528
12265.3577047478,12244.3109275583
14873.7983999143,19821.3194211941
14852.6778524838,19813.8221352719
14871.9372991978,19811.3191527855
14858.3001922329,19823.9597144019
14862.6153212492,19814.9386454469
28941.0391912669,22588.4536412366
28936.6348080756,22575.6285453899
28945.7964791161,22579.6577210278
21565.6948520876,9351.32577761478
21556.8649441299,9356.01968062379
35311.6279414676,19071.4346242514
35314.0470590192,19061.7316417062
9908.81512401944,17640.154201004
9937.34944046306,17633.1436291391
9912.89856571436,17630.1944730196
9927.35653183869,17633.4779224856
9918.6614816382,17638.4171635215
43807.2515075967,34810.9899688712
43798.8109857097,34816.3525792687
13209.3277982694,17615.5338805458
23116.392719242,25773.4797418556
32837.7658000115,34244.2851727782
32846.8231831972,34248.5235462666
15348.5026195496,8116.39913333565
15339.2739613742,8133.54037394299
15350.2870968505,8126.23862726383
15340.3424838755,8123.59762484306
24771.3464533914,27973.7250489567
28893.0505433529,14365.5473687034
19711.1857470983,5574.42616749473
42317.3189423037,29765.3920273924
42311.0119016756,29773.1522618293
12343.1128681638,26779.5472001622
25834.1043462742,20390.9475644707
25814.6073521084,20387.1139630629
25825.2530610561,20377.9382277382
25824.5751997696,20387.9152202017
21671.5466149305,28939.7732297695
20355.9300073409,20415.0491708345
20336.7120740009,20411.3138022999
20343.1806187736,20424.8026121309
20345.9309913318,20415.1882764393
32549.4778240758,14976.2903661679
29081.9221563724,15948.095558077
29088.35959351,15940.4431464898
32442.3316522284,26659.5612673465
32428.334771872,26673.0602211524
32433.7101963757,26664.6278542602
32973.2412732264,25085.1425256282
30069.1351105932,25733.1172552905
30043.0700183122,25736.7584163772
30060.3263570749,25728.3842037995
30052.6096512255,25740.4535566079
30050.4616284803,25730.023450503
29358.9652051471,32680.8375603206
29371.8040849184,32696.713627563
29372.1788882402,32680.390412432
29358.1584106063,32694.3394093944
29366.2178174444,32688.4194464369
30652.3536716258,33625.0726170629
30643.6704247113,33630.0325790609
24154.2684597377,15657.1719782329
37204.253879552,29794.4689693543
37199.0231945778,29802.9918758245
41225.2669054413,29770.1253261858
41205.9094638471,29772.1836993495
41219.8484315762,29782.5931785055
41215.8307709712,29773.435763625
13125.3164359418,36248.5923255002
13142.447606764,36257.3119922372
13125.3040048287,36262.8440525097
13137.4464134522,36247.2290589563
13132.5416806849,36255.9436142482
20059.8437831985,35581.2387029152
20078.4954769673,35583.2293551852
20066.8360126887,35588.7134702681
20069.5378351176,35578.7840596391
33663.19084334,18131.1485587794
20961.386063665,32106.6584282613
11026.3363433834,18251.8976338144
11019.8262980995,18272.954791601
11016.3274998541,18253.6886023513
11020.0795765135,18262.9579996134
37467.0854923091,13364.0650253671
37473.5234211402,13371.7170233
38051.0394976988,19991.7872414326
38067.4979668872,20004.2223593228
38049.145119507,20008.7771536902
38060.8495989125,19993.903450071
38057.5370832947,20003.3388686859
37046.3769166894,33899.6312862945
37034.4042734586,33915.5115422601
37052.1186433468,33912.1817073114
37034.6665058152,33903.3230747611
37042.4609149366,33909.5878322542
7428.5345704251,27133.2002082133
7409.02662103474,27129.4846465944
7419.74177085807,27120.2039316565
7419.0026541108,27130.1765743835
13145.7167308721,6875.48859746931
30549.9757845336,14675.3307665563
30529.2356078239,14669.1441337492
30541.6041703989,14681.8076407839
30540.7730315159,14662.4305925261
30538.7495879603,14672.2237368719
12237.1934575571,9718.14522014416
12258.3943052977,9721.21930042656
12246.5330048922,9713.75746726228
12253.6544034926,9731.84983879365
12247.913865675,9723.66166957738
33746.9631857003,33292.3750365154
33755.1538884274,33298.1119685209
6576.44399906263,39452.7624783773
12055.2499909371,38155.2610827343
12037.1502255461,38156.1633357569
12046.4107287789,38159.9373362703
16863.612975959,18231.6510126979
16867.2942961344,18222.3532773948
34024.5888869041,16221.9055454062
34006.2601850182,16240.4040687856
34022.0650547443,16231.5814835756
34016.2356099793,16239.7066034967
41232.7109253428,34197.3227172308
41254.7018484357,34200.5703402326
41238.9707477953,34189.2392278734
41243.847622205,34206.7767326801
41245.4005546122,34196.8980518234
28171.6817886047,15633.6644124824
23397.8623180256,12506.9346644053
23414.2610449051,12497.221903524
23407.8505205126,12507.4202682338
23403.8622259048,12498.0959068142
29653.6718286535,19416.4937317348
37925.4999924572,29160.8457091742
29779.5631830097,9621.7891358167
30960.8964199609,23514.9543150037
30951.1044226671,23512.925327818
28374.0231197176,19108.4589156559
8732.5778087952,32484.4535070968
8724.52366399167,32490.3806270959
23666.3968982086,27348.5517309516
23676.5282349828,27348.5897369489
13408.4651128343,19818.0705691981
13401.5588780665,19836.7909543751
13398.1528222215,19819.3372920106
13404.3738505015,19827.1953340101
20099.5519794764,9363.00654039623
23035.1292248629,11245.4193394997
26240.4646584279,29864.3430295542
34826.2432134474,30129.8801807319
6902.76619216338,32490.5499440999
6905.23197136297,32510.8288146901
6891.73339395088,32498.357214907
6910.27280080571,32497.578361504
6901.15969979485,32501.6955680772
19507.4287069431,33372.1847565127
19510.1647612276,33381.8031767027
30364.6888679696,17522.7441372858
30383.2774327005,17515.7619895933
30366.9020501041,17508.8664885607
30378.4676003975,17525.1793833244
30372.8301201235,17516.919915051
11976.8162862774,26153.7989231736
40266.8733854638,23779.8372837305
40276.6370085395,23777.6758803818
41031.477839465,30095.2979738238
30170.6933057297,14050.9447304054
30175.4891392827,14033.6228032852
30168.8641734591,14041.1134397914
27079.302845895,16278.3759051026
27078.7284336748,16268.3924162033
22931.1348516928,25457.1535098501
11888.8474404568,10356.5910018934
26200.6879293742,22913.4449803482
26209.6874763311,22909.0851461118
7646.74273686029,35664.3299474853
7650.89663424527,35645.1992281102
7659.65567330851,35661.1714862096
7642.0571773105,35652.3682077522
7651.65656048118,35655.1703034949
28462.0833583221,34273.2570667215
7729.56774502099,17019.476392866
7722.2327442482,17012.6794991885
31357.7709066626,29833.4392035253
26739.4238482919,20696.7801716132
31450.0964023656,14993.4393264518
31460.1642960512,14977.0657673658
31458.3064723111,14987.730145119
31450.3151789191,14981.3366600651
11225.9635622141,21104.7244720688
11212.506299052,21095.2182522527
11215.9643238403,21104.6013255532
15053.2091124643,22036.4117371107
15063.2219778436,22019.1714253948
15058.9010548396,22028.1897192685
32120.119541882,34870.857098744
32123.0500793006,34891.3536174776
32111.6207458364,34876.5192625968
32112.8011297456,34889.6528643564
32120.116751631,34881.7935134623
27920.0141108169,34593.2656549081
27910.3940862086,34590.5352471481
13394.4692781789,17290.3533985234
13379.4346203669,17303.6961006151
13396.85755247,17300.3155018925
13387.2679571106,17297.4800861798
30996.6893830006,30464.7743372159
21876.9681395888,31784.20127277
30742.3558434821,18149.0443416971
27641.1089771398,18481.2820851245
36431.4280037285,22845.9621841181
36429.2458150938,22855.7211826714
20255.0480450033,36531.0633170948
7977.74059403691,27440.5959116413
7957.9134916155,27437.9725091097
7967.82335886949,27439.3121101728
7461.89349031009,35338.1121426759
7470.93179240712,35342.3910555288
31911.1102674216,31409.9277699553
35368.3136404621,28543.736947139
29542.2691505347,31736.5855048821
37778.5366293409,36431.5226171505
37794.1013467666,36432.8973126984
37786.8681483087,36425.9921812681
8807.0746707888,14487.6085325886
8807.74447751288,14477.6309898574
18698.6570556747,18847.7573416051
18689.3136987985,18851.3212835636
36056.0622981204,22218.8653031785
8003.41946195603,35022.2910299522
8019.95074431923,35016.5830847758
8013.26839870456,35024.022591284
27625.5901250446,15950.6088218156
25666.2419293738,25762.1099100037
25676.2019348199,25761.2164383959
21108.3857568206,26100.6353982486
21286.8948121082,25152.3930384072
19953.5241757753,17265.3404625272
19966.5911174567,17250.9894965504
19965.8349737278,17268.9583986251
19961.8423688419,17259.7900298633
20237.2720244278,33368.1031650775
20236.4788089459,33378.071655896
31910.9303358504,30776.1238462606
35482.2848059671,16858.1305995984
22743.5614847863,24512.2062466197
9797.96102115538,27420.7966075452
9783.88057515201,27434.4717066548
9803.58246487486,27432.0780933755
9788.00009517206,27423.7306081191
9793.58250880167,27432.048453299
15350.1056174936,40669.857300991
7860.60631617002,39129.6726450685
7851.7196170351,39134.258119797
23459.4375253712,23248.8298194232
23468.6648272412,23244.9753544538
17191.6751680313,12548.0232566417
17195.1963607219,12528.4295659179
17202.3602181434,12540.6147609797
17192.4906679732,12538.0565709947
45085.835991276,35764.5006614601
45092.0035530753,35749.8833722494
45083.3098546541,35754.8249891957
13283.2096658516,29616.3416956288
13269.1974009463,29619.6102893202
13277.7813769221,29624.7401287742
34471.4674777839,32022.3481366505
34477.1253355158,32030.5936594287
14529.2755490198,24877.8148131221
14526.5593940216,24868.1907546213
33697.1788698681,23186.2642572524
33687.1973396055,23186.8717550861
24514.3092419703,15028.9507614153
24514.0170653832,15018.9550306845
31485.3077027216,20665.9537570348
31488.8979519644,20675.2870367571
14619.8584434027,9393.81148577093
41203.9390320349,26625.1861314363
41198.4331578147,26605.8188857791
41191.0268265751,26621.9867691436
41208.316641638,26612.4712648658
41198.889920476,26615.808439733
39152.376017945,19997.2289942438
33315.0957255438,22551.0344028985
33324.485056449,22554.4754005958
15214.1778418293,18543.4198123131
15227.5696513817,18563.4961172452
15224.1707307956,18543.7966797481
15225.567298314,18553.698679504
16134.5799100932,18862.4881527097
36650.353140172,30109.8279232154
36654.5062703814,30128.8925505096
36666.8338558003,30115.2257488914
36647.7671249783,30119.6718893146
36657.7643922018,30119.4382101716
18225.195861117,33061.0062443868
8576.21070058759,38497.3412764231
8582.53153796181,38489.5922755269
33570.4806747667,33605.3419409838
33572.8920006318,33615.0468628059
20863.7926410852,14415.0076812148
20854.4413991786,14411.4644800064
14659.9992636189,16344.3700956401
18215.4853346175,31169.1598264436
39186.3204912123,25048.7991168203
9054.67116925075,26808.1611728416
9066.14039046694,26791.9552209286
9061.39069522428,26800.7552433775
30771.2981548598,23201.8436133318
6527.67973115988,31870.0337832435
6537.50960249523,31871.8705275181
9458.72635497538,34382.9920582083
9474.81421758596,34371.2996222833
9474.31499725493,34385.2164024651
9467.39158507708,34378.000706273
19223.1767333856,14738.8588712886
19213.6478373824,14735.8256978746
35771.9893120111,35484.5162107771
35771.9430424502,35503.3245241077
35768.5660039292,35493.9119999602
16243.4778652694,38441.4118605769
16257.9205936048,38456.8544018332
16239.1423741625,38455.3716158398
16257.059325827,38446.5709640036
16247.8281091886,38450.4160438957
28763.8220975732,24797.0710485191
28779.7772818718,24787.4748062755
28773.8204494271,24797.2525979775
28769.3532168247,24787.8395545201
29322.9231086027,25104.8261845876
30092.511549996,30793.6419699893
30072.5745058718,30788.4981533694
30090.0020849603,30779.5733367957
30082.7117549593,30795.8382003954
30082.2175985571,30785.8504198315
26561.8743408724,21639.9871652751
26561.5441748565,21649.981713309
12906.9963997824,28990.0932897341
27489.4084488566,25114.8167155782
27497.7778887804,25120.2896010476
27075.1629064957,15012.5026630181
27070.1272013802,15003.8631217114
34192.1207464603,14652.7448863764
34104.3076107014,31397.3213322851
13250.5821830232,26457.7555763556
13270.2808273435,26462.3058378674
13253.5832652197,26471.6466516793
13260.1621691405,26454.4401327603
13260.5099360811,26464.434077189
13454.2911729358,28040.9522340025
13445.4693700804,28036.2431157857
10351.2905538709,30262.7393294856
10369.3205394451,30271.1857338974
10354.684530643,30276.3484196957
10359.9043706086,30267.8188711971
19647.6111874593,26110.0646023927
23100.957129423,23875.3186997766
29535.1862978013,30478.932256825
15897.0580801243,41613.2594687489
15907.0153513278,41614.1829134841
13085.081292148,29311.8683955836
13089.1000043424,29293.1116011567
13096.5080150196,29313.6246429636
13098.5495371818,29297.094928395
13092.0342712121,29304.6811790059
30241.5327917348,26678.7707324035
44696.1800512646,30701.8659961622
